counter,StopId,StopName,StreetNum,OnStreet,AtStreet,UTAStopID,latitude,longitude
1701,14245,900 E @ 1426 S ,1426,S 900 E ,BROWNING AVE ,126201,40.73873996,-111.865395
1702,14247,900 E @ 1554 S ,1554,S 900 E ,BRYAN AVE ,126202,40.73570898,-111.865417
1703,14248,900 E @ 1660 S ,1660,S 900 E ,BRYAN AVE ,126203,40.73393504,-111.865439
1704,14249,900 E @ 1776 S ,1776,S 900 E ,BRYAN AVE ,126204,40.73168697,-111.865402
1705,14250,900 E @ 1864 S ,1864,S 900 E ,BRYAN AVE ,126205,40.729515,-111.865405
1706,14251,900 E @ 1964 S ,1964,S 900 E ,BRYAN AVE ,126206,40.72747396,-111.865415
1707,14253,900 E @ 2204 S ,2204,S 900 E ,2100 S ,126208,40.72306402,-111.865451
1708,14255,900 E @ 2398 S ,2398,S 900 E ,PARKWAY AVE ,126210,40.71864496,-111.865502
1709,14106,900 E @ 2325 S ,2325,S 900 E ,HARRISON AVE ,126213,40.72033498,-111.865319
1710,14108,900 E @ 1975 S ,1975,S 900 E ,SUGARMONT DR ,126216,40.72706201,-111.865317
1711,14109,900 E @ 1865 S ,1865,S 900 E ,GARFIELD AVE ,126217,40.72974996,-111.865294
1712,14110,900 E @ 1785 S ,1785,S 900 E ,WILSON AVE ,126218,40.73147799,-111.865304
1713,14111,900 E @ 1701 S ,1701,S 900 E ,1700 S ,126219,40.73336498,-111.865271
1714,14112,900 E @ 1547 S ,1547,S 900 E ,KENSINGTON AVE ,126220,40.73587704,-111.865278
1715,18639,STATE ST @ 1120 S ,1120,S STATE ST ,KELSEY AVE ,126221,40.74452702,-111.888419
1716,14113,900 E @ 1411 S ,1411,S 900 E ,BROWNING AVE ,126222,40.73891401,-111.865274
1717,14115,900 E @ 1155 S ,1155,S 900 E ,PRINCETON AVE ,126223,40.74376399,-111.865263
1718,3003,1100 E @ 664 S ,664,S 1100 E ,600 S ,126227,40.75470601,-111.8597111
1719,14479,1100 E @ 909 S ,909,S 1100 E ,900 S ,126228,40.74945898,-111.859452
1720,14770,1100 E @ 978 S ,978,S 1100 E ,900 S ,126229,40.74789001,-111.85964
1721,14771,1100 E @ 1078 S ,1078,S 1100 E ,900 S ,126230,40.74586404,-111.859659
1722,14772,1100 E @ 1148 S ,1148,S 1100 E ,PRINCETON AVE ,126231,40.74402298,-111.85967
1723,14773,1100 E @ 1330 S ,1330,S 1100 E ,PRINCETON AVE ,126232,40.74089799,-111.8596991
1724,14775,1100 E @ 1450 S ,1450,S 1100 E ,PRINCETON AVE ,126233,40.73816599,-111.8596991
1725,14776,1100 E @ 1526 S ,1526,S 1100 E ,PRINCETON AVE ,126234,40.73650502,-111.85972
1726,14777,1100 E @ 1616 S ,1616,S 1100 E ,PRINCETON AVE ,126235,40.73456898,-111.859723
1727,14778,1100 E @ 1730 S ,1730,S 1100 E ,PRINCETON AVE ,126236,40.73268803,-111.859732
1728,14780,1100 E @ 1890 S ,1890,S 1100 E ,PRINCETON AVE ,126238,40.728968,-111.859692
1729,14781,1100 E @ 1948 S ,1948,S 1100 E ,PRINCETON AVE ,126239,40.72784102,-111.859717
1730,14783,HIGHLAND DR @ 2230 S ,2230,S HIGHLAND DR ,PRINCETON AVE ,126241,40.72218501,-111.858678
1731,14784,HIGHLAND DR @ 2308 S ,2308,S HIGHLAND DR ,PRINCETON AVE ,126242,40.72074997,-111.857986
1732,14785,HIGHLAND DR @ 2440 S ,2440,S HIGHLAND DR ,PRINCETON AVE ,126243,40.718384,-111.856999
1733,14116,900 E @ 1093 S ,1093,S 900 E ,YALE AVE ,126244,40.74521999,-111.865281
1734,14117,900 E @ 1033 S ,1033,S 900 E ,YALE AVE ,126245,40.74664702,-111.8652821
1735,14118,900 E @ 977 S ,977,S 900 E ,BELMONT AVE ,126246,40.74790399,-111.865279
1736,14119,900 E @ 905 S ,905,S 900 E ,900 S ,126247,40.74957597,-111.865254
1737,14120,900 E @ 801 S ,801,S 900 E ,800 S ,126248,40.75173896,-111.8652351
1738,14121,900 E @ 705 S ,705,S 900 E ,900 S ,126249,40.75391002,-111.865257
1739,14122,900 E @ 601 S ,601,S 900 E ,600 S ,126250,40.75608896,-111.8652599
1740,14123,900 E @ 505 S ,505,S 900 E ,500 S ,126251,40.758294,-111.865256
1741,18685,STATE ST @ 2085 S ,2085,S STATE ST ,2100 S ,126252,40.72586897,-111.888048
1742,18711,400 S @ 270 E ,270,E 400 S ,300 E ,126255,40.76048399,-111.883361
1743,18971,100 S @ 110 E ,110,E 100 S ,STATE ST ,126259,40.76704499,-111.8870051
1744,19176,SOUTH CAMPUS DR @ 1420 E ,1420,E SOUTH CAMPUS DR ,UNIVERSITY ST ,126261,40.76054604,-111.851398
1745,19177,SOUTH CAMPUS DR @ 1810 E ,1810,E SOUTH CAMPUS DR ,1800 E ,126262,40.76083397,-111.838228
1746,19178,SOUTH CAMPUS DR @ 1837 E ,1837,E SOUTH CAMPUS DR ,UNNAMED ST ,126263,40.761201,-111.838088
1747,14340,900 S @ 316 E ,316,E 900 S ,MAYWOOD DR ,126269,40.74971097,-111.8820621
1748,14443,900 S @ 401 E ,401,E 900 S ,MAYWOOD DR ,126270,40.749861,-111.879401
1749,14378,900 S @ 780 E ,780,E 900 S ,MAYWOOD DR ,126271,40.74970496,-111.8686019
1750,14384,1500 E @ 998 S ,998,S 1500 E ,1800 E ,126272,40.747388,-111.848056
1751,14385,1500 E @ 1080 S ,1080,S 1500 E ,1800 E ,126273,40.74545304,-111.84806
1752,14386,1500 E @ 1164 S ,1164,S 1500 E ,1800 E ,126274,40.74360998,-111.848074
1753,14387,1500 E @ 1298 S ,1298,S 1500 E ,1800 E ,126275,40.74191399,-111.848068
1754,14388,1500 E @ 1378 S ,1378,S 1500 E ,1800 E ,126276,40.74012404,-111.848026
1755,14389,1500 E @ 1420 S ,1420,S 1500 E ,BROWNING AVE ,126277,40.73882497,-111.848007
1756,14390,1500 E @ 1498 S ,1498,S 1500 E ,EMERSON AVE ,126278,40.73729401,-111.84804
1757,14391,1500 E @ 1568 S ,1568,S 1500 E ,BRYAN AVE ,126279,40.73544001,-111.848047
1758,14424,1500 E @ 1569 S ,1569,S 1500 E ,BRYAN AVE ,126288,40.73523797,-111.8479579
1759,14425,1500 E @ 1505 S ,1505,S 1500 E ,BRYAN AVE ,126289,40.73705904,-111.847933
1760,14426,1500 E @ 1429 S ,1429,S 1500 E ,BRYAN AVE ,126290,40.73866598,-111.84792
1761,14427,1500 E @ 1381 S ,1381,S 1500 E ,BRYAN AVE ,126291,40.73986501,-111.847921
1762,14428,1500 E @ 1305 S ,1305,S 1500 E ,BRYAN AVE ,126292,40.74131798,-111.847922
1763,14375,900 S @ 498 E ,498,E 900 S ,MAYWOOD DR ,126294,40.74970799,-111.877063
1764,14376,900 S @ 598 E ,598,E 900 S ,MAYWOOD DR ,126295,40.74969098,-111.874211
1765,14377,900 S @ 686 E ,686,E 900 S ,MAYWOOD DR ,126296,40.74966196,-111.872117
1766,14380,900 S @ 998 E ,998,E 900 S ,MAYWOOD DR ,126297,40.74971102,-111.862641
1767,14381,900 S @ 1085 E ,1085,E 900 S ,MAYWOOD DR ,126298,40.74971097,-111.859993
1768,14382,900 S @ 1198 E ,1198,E 900 S ,BRYAN AVE ,126299,40.74971303,-111.85687
1769,13117,900 S @ 1402 E ,1402,E 900 S ,1400 E ,126301,40.74966603,-111.851083
1770,13118,900 S @ 1524 E ,1524,E 900 S ,1525 E ,126302,40.74973502,-111.847511
1771,13119,900 S @ 1578 E ,1578,E 900 S ,1500 E ,126303,40.74974597,-111.845748
1772,13120,900 S @ 1678 E ,1678,E 900 S ,1680 E ,126304,40.74974099,-111.842808
1773,13121,900 S @ 1743 E ,1743,E 900 S ,MILITARY DR ,126305,40.749752,-111.841101
1774,13240,900 S @ 1757 E ,1757,E 900 S ,MILITARY DR ,126306,40.749837,-111.840761
1775,13241,900 S @ 1681 E ,1681,E 900 S ,DIESTEL RD ,126307,40.74985902,-111.842312
1776,13242,900 S @ 1581 E ,1581,E 900 S ,GREENWOOD TER ,126308,40.74985502,-111.845163
1777,13243,900 S @ 1477 E ,1477,E 900 S ,1475 E ,126309,40.749856,-111.848504
1778,13244,900 S @ 1401 E ,1401,E 900 S ,1400 E ,126310,40.74977804,-111.850968
1779,14434,900 S @ 1201 E ,1201,E 900 S ,1500 E ,126312,40.74986496,-111.856462
1780,14435,900 S @ 1101 E ,1101,E 900 S ,MAYWOOD DR ,126313,40.74986498,-111.859223
1781,14436,900 S @ 1001 E ,1001,E 900 S ,MAYWOOD DR ,126314,40.749871,-111.862172
1782,14437,900 S @ 901 E ,901,E 900 S ,MAYWOOD DR ,126315,40.749936,-111.865079
1783,14438,900 S @ 801 E ,801,E 900 S ,MAYWOOD DR ,126316,40.74986104,-111.867912
1784,14440,900 S @ 601 E ,601,E 900 S ,MAYWOOD DR ,126317,40.74985703,-111.8736491
1785,14441,900 S @ 501 E ,501,E 900 S ,MAYWOOD DR ,126318,40.74986901,-111.876501
1786,14442,900 S @ 451 E ,451,E 900 S ,MAYWOOD DR ,126319,40.74987096,-111.8777021
1787,14767,2100 S @ 140 E ,140,E 2100 S ,1500 E ,126321,40.72534601,-111.886901
1788,14768,2100 S @ 204 E ,204,E 2100 S ,200 E ,126322,40.725342,-111.885135
1789,14769,2100 S @ 284 E ,284,E 2100 S ,300 E ,126323,40.72535299,-111.882794
1790,15862,2100 S @ 388 E ,388,E 2100 S ,400 E ,126324,40.72535796,-111.879855
1791,15861,2100 S @ 488 E ,488,E 2100 S ,400 E ,126325,40.725345,-111.877499
1792,15863,2100 S @ 598 E ,598,E 2100 S ,600 E ,126326,40.72534902,-111.874143
1793,15864,2100 S @ 648 E ,648,E 2100 S ,600 E ,126327,40.72532204,-111.872553
1794,15865,2100 S @ 798 E ,798,E 2100 S ,800 E ,126328,40.72533704,-111.868463
1795,15866,2100 S @ 898 E ,898,E 2100 S ,900 E ,126329,40.72533004,-111.865737
1796,15867,2100 S @ 998 E ,998,E 2100 S ,1000 E ,126330,40.72534397,-111.862842
1797,15869,2100 S @ 1206 E ,1206,E 2100 S ,1100 E ,126332,40.72532098,-111.856664
1798,15871,2100 S @ 1396 E ,1396,E 2100 S ,1100 E ,126334,40.72573797,-111.851272
1799,15872,2100 S @ 1510 E ,1510,E 2100 S ,1100 E ,126335,40.72573504,-111.846968
1800,15873,2100 S @ 1610 E ,1610,E 2100 S ,1100 E ,126336,40.72567897,-111.84529
1801,15874,2100 S @ 1690 E ,1690,E 2100 S ,1100 E ,126337,40.72536296,-111.843268
1802,15875,2100 S @ 1772 E ,1772,E 2100 S ,1800 E ,126338,40.72543996,-111.839725
1803,14404,2100 S @ 1671 E ,1671,E 2100 S ,1700 E ,126339,40.725587,-111.842813
1804,14405,2100 S @ 1577 E ,1577,E 2100 S ,1600 E ,126340,40.72596498,-111.845512
1805,14406,2100 S @ 1511 E ,1511,E 2100 S ,1500 E ,126341,40.72597702,-111.847764
1806,15886,2100 S @ 1311 E ,1311,E 2100 S ,1300 E ,126343,40.72553297,-111.853403
1807,15887,2100 S @ 1241 E ,1241,E 2100 S ,DOUGLAS ST ,126344,40.72548298,-111.855105
1808,17905,1700 E @ 2017 S ,2017,S 1700 E ,2000 S ,126351,40.72662397,-111.842233
1809,17906,1700 E @ 1931 S ,1931,S 1700 E ,RAMONA AVE ,126352,40.72809197,-111.842236
1810,17907,1700 E @ 1855 S ,1855,S 1700 E ,RAMONA AVE ,126353,40.73015803,-111.842218
1811,14397,1700 E @ 1715 S ,1715,S 1700 E ,1700 S ,126355,40.73331897,-111.8422011
1812,17851,1700 E @ 1794 S ,1794,S 1700 E ,WILSON AVE ,126358,40.73145096,-111.842337
1813,17852,1700 E @ 1874 S ,1874,S 1700 E ,WILSON AVE ,126359,40.72964304,-111.842338
1814,17883,1700 E @ 1958 S ,1958,S 1700 E ,WILSON AVE ,126360,40.72765701,-111.842351
1815,21052,1300 E @ 544 S ,544,S 1300 E ,600 E ,126369,40.75739799,-111.854048
1816,21157,1300 E @ 673 S ,673,S 1300 E ,700 S ,126372,40.75448099,-111.853801
1817,14482,200 S @ 1001 E ,1001,E 200 S ,1000 E ,126377,40.76509699,-111.862225
1818,21158,1300 E @ 698 S ,698,S 1300 E ,700 S ,126378,40.75441998,-111.853999
1819,13107,100 S @ 420 E ,420,E 100 S ,400 E ,126385,40.76708096,-111.879032
1820,13108,100 S @ 498 E ,498,E 100 S ,500 E ,126386,40.76707099,-111.877205
1821,13110,100 S @ 690 E ,690,E 100 S ,700 E ,126388,40.76710698,-111.8718489
1822,13111,100 S @ 790 E ,790,E 100 S ,800 E ,126389,40.76710702,-111.868726
1823,6001,100 S @ 998 E ,998,E 100 S ,1000 E ,126391,40.76712804,-111.862731
1824,13113,100 S @ 1198 E ,1198,E 100 S ,1200 E ,126393,40.76711101,-111.857061
1825,6003,100 S @ 1298 E ,1298,E 100 S ,1300 E ,126394,40.76711496,-111.854232
1826,13248,100 S @ 1289 E ,1289,E 100 S ,1300 E ,126395,40.76725598,-111.854325
1827,13249,100 S @ 1201 E ,1201,E 100 S ,1200 E ,126396,40.76725098,-111.856409
1828,6006,100 S @ 1001 E ,1001,E 100 S ,1000 E ,126398,40.76727203,-111.8620019
1829,13253,100 S @ 601 E ,601,E 100 S ,600 E ,126402,40.76727702,-111.873618
1830,14475,1100 E @ 1229 S ,1229,S 1100 E ,1300 E ,126414,40.74219598,-111.859524
1831,14476,1100 E @ 1157 S ,1157,S 1100 E ,PRINCETON AVE ,126415,40.74365704,-111.859515
1832,14477,1100 E @ 1081 S ,1081,S 1100 E ,YALE AVE ,126416,40.74563801,-111.85949
1833,14478,1100 E @ 991 S ,991,S 1100 E ,MICHIGAN AVE ,126417,40.74757204,-111.859466
1834,14495,1100 E @ 908 S ,908,S 1100 E ,900 S ,126418,40.74943603,-111.859581
1835,14429,1500 E @ 1151 S ,1151,S 1500 E ,900 S ,126419,40.743562,-111.847946
1836,14430,1500 E @ 1051 S ,1051,S 1500 E ,900 S ,126420,40.74604004,-111.847923
1837,14431,1500 E @ 981 S ,981,S 1500 E ,900 S ,126421,40.74764903,-111.84795
1838,14432,1525 E @ 901 S ,901,S 1525 E ,900 S ,126422,40.749602,-111.847089
1839,14367,1100 E @ 1951 S ,1951,S 1100 E ,HOLLYWOOD AVE ,126423,40.72770901,-111.859626
1840,14368,1100 E @ 1881 S ,1881,S 1100 E ,WESTMINSTER AVE ,126424,40.729102,-111.859601
1841,14369,1100 E @ 1761 S ,1761,S 1100 E ,WILSON AVE ,126425,40.731996,-111.859563
1842,14471,1100 E @ 1621 S ,1621,S 1100 E ,LOGAN AVE ,126426,40.734177,-111.859557
1843,14472,1100 E @ 1545 S ,1545,S 1100 E ,KENSINGTON AVE ,126427,40.73606996,-111.859581
1844,14473,1100 E @ 1457 S ,1457,S 1100 E ,ROOSEVELT AVE ,126428,40.737981,-111.859523
1845,14474,1100 E @ 1371 S ,1371,S 1100 E ,HARRISON AVE ,126429,40.739737,-111.859539
1846,15890,2100 S @ 1001 E ,1001,E 2100 S ,1000 E ,126443,40.72549101,-111.862284
1847,15891,2100 S @ 901 E ,901,E 2100 S ,900 E ,126444,40.72549796,-111.8649069
1848,15892,2100 S @ 803 E ,803,E 2100 S ,800 E ,126445,40.72551102,-111.86786
1849,15893,2100 S @ 701 E ,701,E 2100 S ,700 E ,126446,40.72552297,-111.870819
1850,15894,2100 S @ 601 E ,601,E 2100 S ,600 E ,126447,40.72553196,-111.8735989
1851,15895,2100 S @ 489 E ,489,E 2100 S ,500 E ,126448,40.72554499,-111.877558
1852,15896,2100 S @ 407 E ,407,E 2100 S ,400 E ,126449,40.72552697,-111.8794279
1853,15897,2100 S @ 301 E ,301,E 2100 S ,300 E ,126450,40.72552802,-111.882265
1854,15898,2100 S @ 201 E ,201,E 2100 S ,200 E ,126451,40.72551498,-111.885227
1855,15899,2100 S @ 89 E ,89,E 2100 S ,200 E ,126452,40.72554704,-111.889061
1856,14363,HIGHLAND DR @ 2473 S ,2473,S HIGHLAND DR ,PARKWAY AVE ,126454,40.71776702,-111.856658
1857,14364,HIGHLAND DR @ 2291 S ,2291,S HIGHLAND DR ,STRINGHAM AVE ,126455,40.720925,-111.857926
1858,14365,HIGHLAND DR @ 2223 S ,2223,S HIGHLAND DR ,SUGARMONT DR ,126456,40.722543,-111.8586551
1859,14366,HIGHLAND DR @ 2111 S ,2111,S HIGHLAND DR ,2100 S ,126457,40.72480399,-111.859547
1860,15597,STATE ST @ 510 S ,510,S STATE ST ,500 S ,126458,40.75820998,-111.8884191
1861,15599,STATE ST @ 720 S ,720,S STATE ST ,700 S ,126460,40.75373001,-111.888416
1862,15600,STATE ST @ 820 S ,820,S STATE ST ,800 S ,126461,40.75150601,-111.888414
1863,15601,STATE ST @ 910 S ,910,S STATE ST ,900 S ,126462,40.74943303,-111.888419
1864,15602,STATE ST @ 1050 S ,1050,S STATE ST ,HERBERT AVE ,126463,40.74655096,-111.888418
1865,15605,STATE ST @ 1428 S ,1428,S STATE ST ,1300 S ,126466,40.73912397,-111.888424
1866,15607,STATE ST @ 1730 S ,1730,S STATE ST ,1700 S ,126468,40.73267502,-111.888429
1867,15609,STATE ST @ 1916 S ,1916,S STATE ST ,1910 S ,126470,40.72850404,-111.888435
1868,15610,STATE ST @ 2130 S ,2130,S STATE ST ,2100 S ,126471,40.72472999,-111.888426
1869,15612,STATE ST @ 2354 S ,2354,S STATE ST ,BURTON AVE ,126473,40.719943,-111.888456
1870,15613,STATE ST @ 2510 S ,2510,S STATE ST ,BERYL AVE ,126474,40.71605797,-111.888447
1871,15579,STATE ST @ 2473 S ,2473,S STATE ST ,OAKLAND AVE ,126475,40.71674901,-111.888073
1872,15580,STATE ST @ 2363 S ,2363,S STATE ST ,BURTON AVE ,126476,40.71929698,-111.888072
1873,15583,STATE ST @ 1925 S ,1925,S STATE ST ,1910 S ,126479,40.728169,-111.888027
1874,15584,STATE ST @ 1791 S ,1791,S STATE ST ,COATSVILLE AVE ,126480,40.73134897,-111.888031
1875,15585,STATE ST @ 1601 S ,1601,S STATE ST ,1700 S ,126481,40.73536101,-111.888029
1876,15586,STATE ST @ 1495 S ,1495,S STATE ST ,1500 S ,126482,40.737001,-111.888041
1877,15587,STATE ST @ 1385 S ,1385,S STATE ST ,1500 S ,126483,40.73965201,-111.88803
1878,15588,STATE ST @ 1285 S ,1285,S STATE ST ,1300 S ,126484,40.74198499,-111.8880351
1879,15589,STATE ST @ 1135 S ,1135,S STATE ST ,HAMPTON AVE ,126485,40.744175,-111.888041
1880,15591,STATE ST @ 777 S ,777,S STATE ST ,800 S ,126488,40.75228699,-111.8880351
1881,15592,STATE ST @ 685 S ,685,S STATE ST ,700 S ,126489,40.75445599,-111.888031
1882,2202,SOUTH CAMPUS DR @ 1530 E ,1530,E SOUTH CAMPUS DR ,600 S ,126491,40.76013799,-111.8466539
1883,14344,GUARDSMAN WAY @ 701 S ,701,S GUARDSMAN WAY ,600 S ,126495,40.75406101,-111.845271
1884,18355,GUARDSMAN WAY @ 601 S ,601,S GUARDSMAN WAY ,600 S ,126496,40.75691501,-111.845244
1885,2426,GUARDSMAN WAY @ 510 S ,510,S GUARDSMAN WAY ,500 S ,126498,40.75794204,-111.845493
1886,17725,GUARDSMAN WAY @ 602 S ,602,S GUARDSMAN WAY ,500 S ,126499,40.75680302,-111.845492
1887,17726,GUARDSMAN WAY @ 702 S ,702,S GUARDSMAN WAY ,500 S ,126500,40.75512997,-111.8454911
1888,17727,GUARDSMAN WAY @ 780 S ,780,S GUARDSMAN WAY ,SUNNYSIDE AVE ,126501,40.751564,-111.845486
1889,17728,GREENWOOD TER @ 898 S ,0,GREENWOOD TER ,898S ,126502,40.74992403,-111.845385
1890,14114,900 E @ 1231 S ,1231,S 900 E ,900 S ,126504,40.74212796,-111.865275
1891,14444,900 S @ 301 E ,301,E 900 S ,MAYWOOD DR ,126505,40.74986703,-111.882211
1892,5498,STATE ST @ 160 S ,160,S STATE ST ,200 S ,126507,40.76590896,-111.888373
1893,13091,STATE ST @ 324 S ,324,S STATE ST ,300 S ,126509,40.76204297,-111.888444
1894,5502,STATE ST @ 355 S ,355,S STATE ST ,400 S ,126511,40.76141204,-111.888079
1895,13095,STATE ST @ 255 S ,255,S STATE ST ,300 S ,126512,40.76354897,-111.888144
1896,5504,STATE ST @ 185 S ,185,S STATE ST ,200 S ,126513,40.76587,-111.8880621
1897,13192,STATE ST @ 55 S ,55,S STATE ST ,SOUTH TEMPLE ,126514,40.76820802,-111.888089
1898,5482,200 S @ 120 E ,120,E 200 S ,STATE ST ,126530,40.76487898,-111.887523
1899,9551,100 S @ 298 E ,298,E 100 S ,300 E ,126534,40.76706502,-111.882795
1900,13109,100 S @ 598 E ,598,E 100 S ,600 E ,126537,40.76709898,-111.874205
1901,9553,100 S @ 890 E ,890,E 100 S ,900 E ,126540,40.76710596,-111.8656671
1902,15199,100 S @ 1341 E ,1341,E 100 S ,UNIVERSITY AVE ,126551,40.76718902,-111.852172
1903,13175,UNIVERSITY ST @ 225 S ,225,S UNIVERSITY ST ,200 S ,126555,40.76424804,-111.8522679
1904,17807,UNIVERSITY ST @ 220 S ,220,S UNIVERSITY ST ,200 S ,126556,40.76455299,-111.852412
1905,8132,UNIVERSITY ST @ 368 S ,368,S UNIVERSITY ST ,400 S ,126558,40.76095797,-111.852451
1906,8133,1300 E @ 480 S ,480,S 1300 E ,500 S ,126559,40.758913,-111.854078
1907,13116,1300 E @ 794 S ,794,S 1300 E ,800 S ,126562,40.75217796,-111.854009
1908,8137,1300 E @ 896 S ,896,S 1300 E ,900 S ,126563,40.75003996,-111.854
1909,13259,1300 E @ 1078 S ,1078,S 1300 E ,YALE AVE ,126565,40.74587497,-111.853964
1910,13262,1300 E @ 1338 S ,1338,S 1300 E ,SHERMAN AVE ,126568,40.74086601,-111.853936
1911,13263,1300 E @ 1418 S ,1418,S 1300 E ,BROWNING AVE ,126569,40.73915396,-111.853897
1912,13265,1300 E @ 1560 S ,1560,S 1300 E ,BRYAN AVE ,126571,40.73576497,-111.853871
1913,13266,1300 E @ 1720 S ,1720,S 1300 E ,1700 S ,126572,40.73300503,-111.853896
1914,13267,1300 E @ 1770 S ,1770,S 1300 E ,WILSON AVE ,126573,40.73172498,-111.853901
1915,13268,1300 E @ 1820 S ,1820,S 1300 E ,DOWNINGTON AVE ,126574,40.730564,-111.8539449
1916,13269,1300 E @ 1888 S ,1888,S 1300 E ,WESTMINSTER AVE ,126575,40.72927699,-111.8539881
1917,13270,1300 E @ 1960 S ,1960,S 1300 E ,WESTMINSTER AVE ,126576,40.72761796,-111.853979
1918,8151,1300 E @ 2090 S ,2090,S 1300 E ,2100 S ,126577,40.72571504,-111.853961
1919,13271,1300 E @ 2190 S ,2190,S 1300 E ,2100 S ,126578,40.72400297,-111.853901
1920,13226,1300 E @ 2260 S ,2260,S 1300 E ,2200 S ,126579,40.72236101,-111.853813
1921,13272,1300 E @ 2466 S ,2466,S 1300 E ,PARKWAY AVE ,126580,40.71803099,-111.8538221
1922,13435,1300 E @ 2455 S ,2455,S 1300 E ,PARKWAY AVE ,126581,40.71808397,-111.8534561
1923,13436,1300 E @ 2255 S ,2255,S 1300 E ,PARKWAY AVE ,126582,40.72205601,-111.8534679
1924,12945,FOOTHILL DR @ 765 S ,765,S FOOTHILL DR ,UNIVERSITY ST ,126612,40.75264799,-111.831612
1925,13106,100 S @ 220 E ,220,E 100 S ,200 E ,126617,40.76707099,-111.884816
1926,12310,1300 E @ 2185 S ,2185,S 1300 E ,200 E ,126618,40.72377297,-111.853574
1927,13641,700 E @ 222 S ,222,S 700 E ,200 S ,126623,40.76438403,-111.871248
1928,13643,700 E @ 430 S ,430,S 700 E ,200 S ,126625,40.75976502,-111.871251
1929,13784,700 E @ 365 S ,365,S 700 E ,400 S ,126628,40.76128399,-111.870885
1930,13791,200 S @ 129 E ,129,E 200 S ,STATE ST ,126631,40.76510703,-111.887892
1931,14492,1100 E @ 671 S ,671,S 1100 E ,700 S ,126700,40.75451296,-111.859518
1932,14493,1100 E @ 601 S ,601,S 1100 E ,600 S ,126701,40.75618701,-111.859517
1933,14503,500 E @ 2015 S ,2015,S 500 E ,REDONDO AVE ,126703,40.72613504,-111.876752
1934,14105,900 E @ 2395 S ,2395,S 900 E ,REDONDO AVE ,126706,40.71864399,-111.865342
1935,14505,900 E @ 2105 S ,2105,S 900 E ,2100 S ,126707,40.72504896,-111.8652821
1936,14125,200 S @ 865 E ,865,E 200 S ,2100 S ,126708,40.76508199,-111.8658879
1937,14233,900 E @ 212 S ,212,S 900 E ,2100 S ,126709,40.76418699,-111.865458
1938,14234,900 E @ 312 S ,312,S 900 E ,2100 S ,126710,40.76237696,-111.865452
1939,14179,500 E @ 421 S ,421,S 500 E ,900 S ,126713,40.76009996,-111.87671
1940,14180,500 E @ 301 S ,301,S 500 E ,300 S ,126714,40.76263199,-111.876706
1941,14392,1500 E @ 1640 S ,1640,S 1500 E ,1700 S ,126722,40.733776,-111.848065
1942,14439,900 S @ 717 E ,717,E 900 S ,MAYWOOD DR ,126723,40.74988396,-111.870371
1943,14445,900 S @ 201 E ,201,E 900 S ,MAYWOOD DR ,126724,40.74986103,-111.885065
1944,14596,STATE ST @ 244 S ,244,S STATE ST ,1700 S ,126728,40.76379604,-111.888359
1945,14598,STATE ST @ 420 S ,420,S STATE ST ,400 E ,126729,40.76001003,-111.8884221
1946,14774,1100 E @ 1386 S ,1386,S 1100 E ,400 E ,126731,40.73961904,-111.859713
1947,15594,STATE ST @ 503 S ,503,S STATE ST ,500 S ,126738,40.75824903,-111.8880391
1948,17783,GUARDSMAN WAY @ 775 S ,775,S GUARDSMAN WAY ,SUNNYSIDE AVE ,126740,40.752835,-111.845265
1949,17884,PARLEYS CANYON BLVD @ 2126 S ,2126,S PARLEYS CANYON BLVD ,600 S ,126741,40.72498896,-111.842117
1950,17904,1700 E @ 2195 S ,2195,S 1700 E ,2100 S ,126743,40.72528902,-111.842106
1951,12953,FOOTHILL DR @ 700 S ,700,S FOOTHILL DR ,SUNNYSIDE AVE ,127002,40.75465104,-111.833559
1952,13186,SUNNYSIDE AVE @ 2134 E ,2134,E SUNNYSIDE AVE ,CONNOR AVE ,127007,40.75068104,-111.829702
1953,9601,ARAPEEN DR @ 789 S ,789,S ARAPEEN DR ,SUNNYSIDE AVE ,127015,40.75127203,-111.8265591
1954,13187,ARAPEEN DR @ 729 S ,729,S ARAPEEN DR ,SUNNYSIDE AVE ,127016,40.75343197,-111.826551
1955,13188,ARAPEEN DR @ 675 S ,675,S ARAPEEN DR ,CHIPETA WAY ,127017,40.75527696,-111.8265811
1956,13092,CHIPETA WAY @ 575 S ,575,S CHIPETA WAY ,COLOROW DR ,127018,40.75684104,-111.824524
1957,13103,CHIPETA WAY @ 502 S ,502,S CHIPETA WAY ,COLOROW DR ,127019,40.75903403,-111.824314
1958,13190,CHIPETA WAY @ 401 S ,401,S CHIPETA WAY ,WAKARA WAY ,127020,40.760801,-111.825719
1959,13191,WAKARA WAY @ 360 S ,360,S WAKARA WAY ,CHIPETA WAY ,127021,40.76128302,-111.827006
1960,13093,WAKARA WAY @ 420 S ,420,S WAKARA WAY ,KOMAS DR ,127023,40.75952096,-111.828726
1961,13094,WAKARA WAY @ 520 S ,520,S WAKARA WAY ,KOMAS DR ,127024,40.75765102,-111.8305879
1962,9612,WAKARA WAY @ 601 S ,601,S WAKARA WAY ,KOMAS DR ,127026,40.75620604,-111.8318421
1963,12662,KOMAS DR @ 542 S ,542,S KOMAS DR ,WAKARA WAY ,127027,40.75612199,-111.8309041
